,x_1,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_22,x_23,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,T,Y,x_2_A,x_2_B,x_2_C,x_2_D,x_2_E,x_2_F,x_21_A,x_21_B,x_21_C,x_21_D,x_21_E,x_21_F,x_21_G,x_21_H,x_21_I,x_21_J,x_21_K,x_21_L,x_21_M,x_21_N,x_21_O,x_21_P,x_24_A,x_24_B,x_24_C,x_24_D,x_24_E,scores
71,38,0.5,22.0,61,105,1,0,0,0,0,0,1,0,0,0,0,12,55,20,1,53,11,92,119,39,9,0,3,1,0,72,25,260,52,0,9,9,3,0,12,67,19,0,0,0,0,0,0,0,0,0,0,0,43,41,1,15.8204075565746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
72,29,20.0,12.0,66,140,0,0,0,0,0,0,0,0,0,0,0,12,55,10,1,57,12,60,157,28,12,1,1,0,0,81,21,430,49,1,9,9,4,0,7,43,13,0,0,0,0,0,0,0,0,0,0,0,47,33,1,16.241424209026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
73,31,0.0,0.0,63,146,0,0,0,0,0,0,1,0,0,0,0,12,45,10,1,73,12,70,171,34,12,0,0,0,0,79,29,520,98,0,10,10,2,0,2,52,16,0,0,0,0,0,0,0,0,0,0,0,45,44,1,21.438221808535896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
74,36,0.0,17.0,61,135,0,0,0,0,0,0,0,1,2,0,0,14,75,11,1,83,15,70,154,36,13,0,1,0,0,82,30,500,75,0,9,9,2,0,3,61,17,0,0,0,0,0,0,0,0,0,0,0,45,40,1,13.6875279857489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
75,21,0.0,7.0,60,87,0,0,2,0,0,0,0,0,0,0,0,12,35,13,1,37,12,70,107,24,8,0,0,0,0,80,28,540,56,0,8,9,2,0,3,61,17,4,0,0,0,0,0,0,0,0,0,0,46,40,1,11.9273307147756,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
76,22,10.0,8.0,61,88,0,0,0,0,0,0,0,0,0,0,0,12,65,17,1,57,12,68,108,25,11,0,0,0,0,74,36,455,58,1,9,9,3,0,3,49,19,0,0,0,0,0,0,0,0,0,0,0,47,41,1,21.0228537531825,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
77,23,2.0,3.0,60,109,0,0,0,0,0,1,0,0,0,0,1,10,35,14,1,63,12,76,136,24,12,0,0,0,0,80,30,480,43,0,5,8,3,0,7,60,20,0,0,0,0,0,0,0,0,0,0,0,45,39,1,14.1353938626056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
78,26,20.0,10.0,63,120,0,0,0,0,0,4,0,0,0,0,0,12,25,17,1,53,15,90,131,27,12,3,0,0,0,82,37,550,82,0,5,9,2,0,6,52,15,0,0,0,0,0,0,0,0,0,0,0,46,34,1,20.0290233776836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
79,24,0.125,6.0,65,175,0,0,0,1,0,0,0,0,0,1,0,12,45,13,1,43,11,68,175,28,10,0,2,0,1,79,29,390,78,1,9,9,3,0,3,63,19,0,0,0,0,0,0,0,0,0,0,0,46,39,1,17.3898008747929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
80,36,0.0,13.0,63,160,0,0,0,0,0,0,1,0,0,0,0,12,45,6,1,53,14,60,178,39,12,0,0,0,0,75,27,360,53,1,9,10,2,0,6,57,16,0,0,0,0,0,0,0,0,0,0,0,47,37,1,16.0370440349117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
81,23,20.0,9.0,62,160,1,0,1,0,0,0,0,0,1,0,1,11,35,5,1,43,13,80,172,26,11,0,0,0,1,79,38,220,87,0,3,9,3,0,2,70,20,0,0,0,0,0,0,0,0,0,0,0,46,40,1,19.4719329457806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
82,29,10.0,7.0,63,150,0,0,0,0,0,1,0,0,0,0,0,12,35,15,1,43,9,65,182,31,12,0,0,0,0,75,39,380,52,1,9,8,3,0,3,66,22,0,0,0,0,1,0,0,0,0,0,1,47,39,1,13.0605303395066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
83,22,0.125,6.0,66,131,0,0,0,0,0,0,0,0,0,0,0,12,55,10,1,80,12,76,155,28,12,0,0,0,0,86,38,475,56,0,8,9,3,0,9,58,20,0,0,0,0,0,0,0,0,0,0,0,46,40,1,13.357343088403198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
84,29,30.0,9.0,67,124,0,0,2,0,0,0,0,0,1,0,0,12,45,8,1,53,14,70,141,30,10,1,0,0,0,77,24,365,61,1,8,9,3,0,9,59,16,0,0,0,0,0,0,0,0,0,0,0,47,33,1,21.3113527785773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
85,32,20.0,13.0,67,114,0,0,1,0,0,0,2,1,3,0,0,12,65,12,1,50,14,70,136,32,9,3,0,0,0,58,22,415,39,1,4,5,5,0,7,29,10,7,1,1,6,0,0,0,1,0,0,4,47,31,1,16.8455235502982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
86,22,17.0,9.0,63,110,0,0,0,0,0,0,0,0,0,0,0,12,45,8,1,53,11,70,125,25,10,0,0,0,1,86,36,350,66,1,7,9,2,0,1,62,16,0,0,0,0,0,0,0,0,0,0,0,46,39,1,16.830936108426098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
87,19,0.0,0.0,64,177,0,0,0,0,0,0,0,0,0,0,0,9,55,10,1,43,11,70,205,22,9,0,0,0,0,82,30,440,56,1,8,9,2,0,6,54,20,0,0,0,0,0,0,0,0,0,0,0,47,41,1,14.9846066111294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
88,23,0.0,0.0,61,115,0,0,1,0,0,0,0,0,0,0,0,7,45,6,1,67,14,80,139,23,12,0,0,0,0,83,31,545,67,0,8,9,2,0,7,57,17,0,0,0,0,0,0,0,0,0,0,0,47,42,1,19.3916821986554,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
89,31,0.0,0.0,62,139,0,3,0,4,0,0,0,0,1,1,0,12,75,14,1,93,11,80,155,35,14,0,0,0,0,81,33,540,50,1,9,9,3,0,6,57,17,0,0,0,0,0,0,0,0,0,0,0,48,39,1,3.07499541764373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
90,22,0.0,0.0,65,165,0,0,1,0,0,0,1,0,0,0,0,12,45,10,1,63,12,72,184,27,12,0,0,0,0,83,28,400,51,1,9,9,3,0,7,72,21,0,0,0,0,0,0,0,0,0,0,0,46,41,1,15.842521732584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
91,23,0.0,0.0,64,170,0,1,0,0,0,0,0,0,0,0,0,12,55,12,1,67,12,70,193,28,12,0,0,0,0,79,34,365,69,0,9,9,3,0,3,57,16,0,0,0,0,0,0,0,0,0,0,0,44,42,1,19.5481838873482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
92,24,0.0,0.0,65,180,0,0,0,0,0,1,0,0,0,0,0,12,65,15,1,70,12,80,192,30,12,0,0,0,0,82,35,385,53,0,6,8,2,0,7,64,20,0,0,0,0,0,0,0,0,0,0,0,45,41,1,14.343939597935199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
93,26,0.0,0.0,65,178,0,0,0,0,0,0,0,0,0,0,0,12,75,12,1,73,12,78,197,30,12,0,0,0,0,81,34,410,59,1,6,7,3,0,6,64,18,0,0,0,2,0,0,0,0,0,0,0,46,41,1,16.8923980781131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
94,34,20.0,12.0,64,118,0,0,0,0,0,0,2,1,0,0,1,15,55,18,1,57,14,78,144,37,12,1,0,0,0,84,34,470,69,0,9,9,2,0,3,68,20,0,0,0,0,0,0,0,0,0,0,0,48,35,1,16.8919704768027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
95,36,23.0,12.0,64,120,0,0,0,0,0,0,0,0,0,0,0,18,55,20,1,57,13,95,147,39,12,1,0,0,0,76,35,460,70,0,8,9,2,0,3,67,20,0,0,0,0,0,0,0,0,0,0,0,46,41,1,18.3674670511039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
96,27,40.0,10.0,64,110,0,0,0,0,0,0,3,1,0,0,0,10,55,20,1,67,13,64,133,34,12,2,1,0,0,80,32,350,75,1,9,9,2,0,1,77,24,0,0,0,0,0,0,0,0,0,0,0,46,42,1,17.7373595178554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
97,26,0.0,0.0,61,147,0,0,0,0,0,0,0,0,0,0,0,12,35,13,1,47,11,74,169,27,12,1,0,1,0,85,31,580,76,1,8,9,2,0,4,57,16,0,0,0,0,0,0,0,0,0,0,0,47,42,1,19.773658786831398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
98,26,0.0,0.0,65,138,0,3,0,0,0,0,0,0,0,0,0,10,55,12,1,67,11,80,145,28,12,0,0,0,0,80,31,395,55,0,8,9,3,0,5,46,15,0,0,0,0,0,0,0,0,0,0,0,44,38,1,14.906959162760902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
99,31,0.0,0.0,65,135,0,0,2,0,0,1,2,0,1,0,0,12,55,6,1,73,13,74,162,31,12,0,1,0,0,82,32,400,42,0,9,9,3,0,2,47,14,0,0,2,0,0,0,0,0,0,0,2,45,38,1,13.4005796745524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
100,28,30.0,8.0,66,118,0,0,0,0,0,0,1,0,4,0,0,11,55,12,1,53,13,76,136,32,10,0,1,0,0,74,30,435,54,1,4,9,6,0,5,18,16,0,0,0,1,1,0,1,0,0,0,3,44,36,1,15.6678147249333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
101,25,15.0,14.0,62,133,0,0,0,0,0,0,0,0,0,1,0,12,55,8,1,80,13,80,151,33,12,0,0,0,0,74,32,500,57,1,9,9,2,0,3,50,15,0,0,0,0,0,0,0,0,0,0,0,45,40,1,12.531877477374598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
102,27,20.0,16.0,62,140,0,0,0,0,0,0,0,0,0,0,0,12,45,10,1,83,13,82,150,36,14,0,0,0,0,80,36,555,85,1,8,9,2,0,10,50,15,0,0,0,0,0,0,0,0,0,0,0,47,39,1,14.9133410415602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
103,36,20.0,14.0,65,155,0,0,0,0,0,0,1,0,0,0,0,12,55,20,1,53,14,80,171,33,10,0,1,0,0,78,29,480,51,0,9,9,2,0,4,66,20,0,0,0,0,0,0,0,0,0,0,0,46,40,1,13.784405293292199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
104,21,2.0,3.0,62,126,0,0,1,0,0,1,0,0,0,0,1,13,65,8,1,67,14,68,144,22,12,0,0,0,0,84,37,425,61,0,8,9,2,0,2,46,14,6,0,0,0,0,0,0,0,0,0,0,45,39,1,17.225991587248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
105,36,0.0,16.0,66,125,0,0,0,1,0,0,1,0,1,1,0,12,65,15,1,83,13,70,141,33,12,2,1,0,0,78,36,320,71,0,9,9,2,0,3,51,15,0,0,0,0,0,0,0,0,0,0,0,45,39,1,12.985940510623697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
106,23,0.0,0.0,62,132,0,0,0,1,0,0,0,0,1,0,0,12,55,8,1,57,15,60,149,25,10,0,0,0,0,87,37,460,53,1,8,9,3,0,6,54,16,0,0,0,0,0,0,0,0,0,0,0,47,41,1,16.6412274320598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
107,24,0.0,0.0,62,130,0,0,0,0,0,0,0,0,0,0,0,12,75,15,1,53,14,70,154,25,9,0,0,0,0,77,36,410,52,1,9,9,3,0,7,51,15,0,0,0,0,0,0,0,0,0,0,0,46,41,1,18.010983090799602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
108,23,25.0,5.0,66,130,0,0,0,1,0,0,2,1,0,0,0,12,65,10,1,77,13,90,147,27,12,0,0,0,0,76,28,400,64,1,8,9,3,0,2,76,26,0,0,0,0,0,0,0,0,0,0,0,45,42,1,14.7023590193885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
109,26,20.0,9.0,67,147,1,0,0,0,0,0,1,1,1,0,0,14,55,13,1,57,16,80,150,32,10,0,0,0,0,75,28,510,85,0,9,9,2,0,1,69,16,0,0,0,0,0,0,0,0,0,0,0,47,41,1,20.9893134120832,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
110,22,20.0,7.0,66,147,0,0,0,0,0,0,0,0,0,0,0,12,55,8,1,63,11,65,169,26,12,0,0,0,0,70,30,350,67,0,9,9,3,0,7,50,16,0,0,0,0,0,0,0,0,0,0,0,46,41,1,19.0704641361126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
111,28,5.0,10.0,66,180,0,0,0,0,0,1,1,0,0,0,0,13,35,16,1,67,9,78,205,31,15,0,0,0,1,77,26,620,68,1,5,9,0,2,1,57,16,0,0,0,1,0,0,0,0,0,0,0,47,38,1,19.0086466547742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
112,21,6.0,2.0,66,140,0,0,1,0,0,5,0,1,0,0,1,12,45,10,1,77,12,50,167,24,12,0,0,0,0,82,33,725,65,1,10,10,2,0,10,51,14,0,0,0,0,0,0,0,0,0,0,0,50,40,1,15.5696565501212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
113,24,20.0,5.0,66,147,0,0,0,0,0,1,1,1,0,0,0,12,65,10,1,90,13,74,176,26,13,0,0,0,0,82,34,570,74,1,9,9,2,0,1,62,16,0,0,0,0,0,0,0,0,0,0,0,48,41,1,12.8903669510134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
114,24,0.0,0.0,66,125,0,0,0,0,0,0,0,0,0,0,1,12,75,10,1,73,12,82,137,24,12,0,0,0,0,75,26,350,65,0,9,10,2,0,8,54,16,0,0,0,0,0,0,0,0,0,0,0,45,37,1,17.0320723273717,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
115,37,0.0,0.0,71,160,0,0,0,0,0,0,0,0,0,0,0,10,45,17,1,50,13,80,178,39,9,0,0,0,0,81,33,420,78,0,7,9,3,0,2,63,18,0,0,0,0,0,0,0,0,0,0,0,45,41,1,19.376063232298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
116,32,0.0,15.0,63,180,1,0,0,0,0,1,0,0,0,0,0,9,65,16,1,57,12,58,183,37,10,0,0,0,0,80,31,435,74,1,7,9,2,0,6,71,23,0,0,0,0,0,0,0,0,0,0,0,48,35,1,20.5136126306362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
117,17,10.0,6.0,62,112,1,0,0,0,0,2,0,0,0,0,0,10,45,10,1,50,10,70,152,23,11,1,0,0,0,77,30,300,38,1,8,9,3,0,2,58,18,0,0,0,0,0,0,0,0,0,0,0,44,39,1,12.195013564647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
118,21,0.0,0.0,64,120,0,0,0,0,0,0,0,0,0,0,0,12,15,10,1,33,15,68,131,38,12,0,0,0,0,80,39,580,69,0,3,9,3,0,2,42,12,0,0,0,0,0,0,0,0,0,0,0,45,41,1,12.3742896776507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
119,23,20.0,5.0,59,85,0,0,0,0,0,1,0,0,1,0,0,9,35,10,1,43,16,60,117,22,10,1,0,0,0,74,26,410,36,1,4,9,4,0,5,68,19,0,0,0,0,0,0,0,0,0,0,0,44,39,1,11.776521122344501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
120,25,5.0,8.0,62,120,0,1,0,0,0,1,0,0,0,0,1,12,95,7,1,63,13,70,135,30,12,0,0,0,0,77,36,370,79,1,8,9,2,0,9,65,18,0,0,1,0,0,0,0,0,0,0,0,45,38,1,20.332681164822898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
121,33,10.0,17.0,62,118,0,0,1,0,0,1,0,0,1,0,0,12,55,10,1,43,12,64,135,34,9,0,0,0,0,85,37,350,80,1,8,9,2,0,4,58,17,0,0,0,0,0,0,0,0,0,0,0,43,40,1,16.1824351413281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
122,23,0.0,3.0,65,162,0,0,0,0,0,0,1,0,0,0,0,12,45,10,1,67,14,78,182,36,12,0,0,0,1,79,26,510,71,1,9,9,3,0,5,57,16,0,0,0,0,0,0,0,0,0,0,0,46,41,1,15.954932507731199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
123,26,0.5,5.0,63,108,0,0,0,0,0,0,0,0,0,0,0,9,75,10,1,70,14,70,127,34,12,0,0,0,0,81,34,545,34,0,8,9,3,0,3,59,17,0,0,0,0,0,0,0,0,0,0,0,46,38,1,12.282549323448901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
124,21,0.0,0.0,64,145,0,0,0,0,0,0,1,0,0,0,0,10,35,17,1,53,12,80,169,25,11,0,0,0,0,64,19,690,63,1,9,9,2,0,3,57,18,0,0,0,0,0,0,0,0,0,0,0,50,41,1,18.3162485875985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
125,25,0.0,0.0,64,155,0,0,0,3,0,0,1,0,0,0,0,11,75,15,1,70,12,68,167,28,11,0,0,0,0,75,33,510,50,0,8,9,0,3,6,60,20,0,0,0,0,0,0,0,0,0,0,0,47,41,1,15.9398014222182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
126,32,7.0,12.0,67,155,0,0,0,0,0,1,0,1,0,0,1,12,45,15,1,73,13,70,172,33,12,0,0,1,0,81,35,565,62,0,9,10,3,0,2,52,14,0,0,0,0,0,0,0,0,0,0,0,45,39,1,16.5156527990697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
127,22,0.0,0.0,63,135,0,0,0,0,0,2,0,0,0,0,0,12,45,10,1,70,12,78,162,24,16,0,1,0,0,79,34,630,62,1,7,10,3,0,11,34,10,0,0,0,0,0,0,2,0,0,0,1,46,43,1,17.549409106270698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
128,21,3.0,5.0,60,106,0,0,2,0,0,0,1,0,0,0,0,12,35,10,1,43,12,90,135,21,8,0,0,0,0,81,30,490,68,1,8,9,2,0,4,60,18,0,0,0,0,0,0,0,0,0,0,0,45,40,1,17.650971681617698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
129,29,20.0,13.0,59,102,0,0,0,0,0,0,1,0,0,0,0,10,55,10,1,80,16,55,125,32,12,1,0,0,0,86,35,350,86,0,5,9,2,0,2,75,22,0,0,0,0,0,0,0,0,0,0,0,45,39,1,16.6916833682301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
130,30,4.0,7.0,62,170,2,0,0,0,0,0,1,0,1,0,0,12,45,10,1,67,9,62,178,34,12,1,0,0,0,76,29,350,67,1,9,9,2,0,8,53,15,0,0,0,0,0,0,0,0,0,0,0,45,39,1,19.3839453229437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
131,21,0.0,0.0,64,129,0,2,0,0,0,0,0,0,0,0,0,12,55,10,1,87,12,70,148,26,13,0,0,0,0,82,33,410,83,0,9,9,3,0,11,63,18,0,0,0,0,0,0,0,0,0,0,0,46,40,1,15.580475328477302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
132,36,20.0,16.0,66,130,0,0,0,0,0,0,2,0,0,0,0,10,35,8,1,33,15,70,160,41,8,0,1,0,0,86,33,520,75,1,7,9,2,0,3,63,21,0,0,0,1,0,0,0,0,0,0,0,49,40,1,11.4230550750327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
133,43,0.0,0.0,52,118,0,1,0,0,0,0,2,0,0,0,0,12,65,18,1,40,12,90,136,45,9,0,2,0,0,87,34,395,69,0,7,8,0,2,5,68,21,0,0,0,0,0,0,0,0,0,0,0,46,40,1,14.1498079337894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
134,20,0.0,0.0,63,110,0,0,0,0,0,0,1,0,0,0,0,12,35,10,1,50,14,75,120,24,11,1,1,0,0,82,37,430,22,0,9,9,2,0,3,60,18,0,0,0,0,0,0,0,0,0,0,0,44,40,1,11.811998493294599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
135,29,20.0,12.0,61,185,0,0,0,0,0,0,0,0,0,0,0,10,45,12,1,40,15,70,180,31,9,0,0,0,1,84,37,675,91,0,8,9,3,0,4,58,19,0,0,0,0,0,0,0,0,0,0,0,48,40,1,18.270415087233502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
136,20,9.0,3.0,60,98,0,0,0,0,0,0,0,0,0,0,0,11,35,15,1,50,14,40,126,22,11,0,0,0,0,80,30,580,60,1,9,9,3,0,3,57,17,0,0,0,0,0,0,0,0,0,0,0,46,39,1,16.1062136439397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
137,31,4.0,10.0,62,114,0,0,0,0,0,0,1,0,0,0,0,12,65,10,1,77,12,60,130,31,14,0,1,0,0,81,37,380,51,1,9,9,0,2,9,57,18,0,0,0,0,0,0,0,0,0,0,0,46,40,1,12.475879990771599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
138,24,20.0,7.0,63,130,0,0,1,0,0,0,0,0,0,0,0,12,55,8,1,57,13,70,158,25,12,0,0,0,0,88,39,380,67,1,6,9,2,0,9,63,18,0,0,0,0,0,0,0,0,0,0,0,46,41,1,19.7992785384858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
139,27,0.0,0.0,64,145,0,0,2,0,0,0,1,0,0,0,0,12,45,20,1,77,13,82,149,28,12,0,1,0,0,84,31,530,55,0,9,9,2,0,7,57,16,0,0,0,0,0,0,0,0,0,0,0,45,42,1,13.988220125204199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
140,26,20.0,12.0,61,147,0,0,0,0,0,0,0,0,0,0,0,12,65,8,1,60,11,70,172,29,11,1,0,0,0,79,36,560,58,1,9,9,2,0,6,69,20,0,0,0,0,0,0,0,0,0,0,0,47,40,1,17.8462437680687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
141,25,20.0,7.0,63,110,0,1,0,0,0,1,1,0,0,0,0,12,45,6,1,60,11,60,129,32,12,1,1,0,1,77,25,520,79,1,4,9,2,0,2,63,18,0,0,0,0,0,0,0,0,0,0,0,46,41,1,19.1058686593888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
142,25,0.0,0.0,69,110,0,0,0,0,0,0,2,0,0,0,1,12,105,10,1,70,12,70,130,32,12,0,0,0,0,81,32,410,57,0,9,9,2,0,9,68,20,0,0,0,0,0,0,0,0,0,0,0,46,41,1,15.075633583541201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
143,26,20.0,14.0,62,110,0,0,1,0,0,0,1,0,0,0,0,12,45,12,1,50,14,70,139,29,10,0,1,0,1,82,31,400,79,1,8,9,3,0,4,66,18,0,0,0,0,0,0,0,0,0,0,0,44,40,1,19.437422359567698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
